stateur,statemb,state,age,tenure,joblost,nwhite,school12,sex,bluecol,smsa,married,dkids,dykids,yrdispl,rr,head,ui,portfolio,derivatives,insurance,Sharpe
8.5,176,84,41,1,slack_work,no,no,male,yes,no,yes,yes,no,1,0.4394619,yes,yes,yes,yes,yes,0.8789238
4.6,176,73,36,2,slack_work,no,no,female,yes,yes,yes,yes,no,1,0.5201794,no,yes,yes,yes,yes,1.0403588
5.9,186,87,22,2,slack_work,no,no,female,yes,yes,yes,yes,yes,4,0.5,no,yes,yes,yes,yes,1.0
8.1,161,33,51,1,other,yes,no,female,yes,yes,no,no,no,5,0.4765625,yes,no,no,no,no,0.0
4.9,180,21,33,2,slack_work,yes,no,male,yes,yes,no,no,no,6,0.4978903,yes,yes,no,no,no,0.0
6.2,199,33,42,7,other,no,yes,male,yes,yes,yes,yes,no,9,0.3438155,yes,yes,yes,yes,yes,0.687631
12.9,140,61,43,23,other,no,no,male,yes,yes,yes,yes,no,1,0.2815884,yes,yes,yes,yes,yes,0.5631768
4.5,184,56,46,9,slack_work,no,yes,female,yes,no,yes,no,no,6,0.3670886,no,yes,no,no,no,0.0
8.2,197,34,33,3,slack_work,yes,yes,female,yes,yes,yes,no,no,6,0.3920335,no,yes,no,no,no,0.0
3.5,156,12,22,3,slack_work,no,no,male,yes,yes,no,yes,yes,8,0.3636364,yes,yes,yes,yes,yes,0.7272728
6.1,206,82,35,2,slack_work,no,yes,male,yes,no,yes,yes,no,10,0.5,yes,no,yes,yes,yes,1.0
7.2,168,12,30,1,slack_work,no,yes,female,yes,yes,no,yes,yes,10,0.4150198,yes,yes,yes,yes,yes,0.8300396
7.0,185,73,35,4,slack_work,no,no,male,yes,yes,yes,yes,no,3,0.3706564,yes,no,yes,yes,yes,0.7413128
6.6,224,74,23,3,slack_work,no,no,male,yes,yes,yes,yes,yes,10,0.4145199,yes,no,yes,yes,yes,0.8290398
5.8,166,93,22,3,slack_work,no,no,male,yes,yes,no,no,no,6,0.3909774,no,no,no,no,no,0.0
7.3,220,71,25,2,slack_work,no,no,male,yes,no,no,no,no,10,0.3493976,no,yes,no,no,no,0.0
8.6,125,59,22,2,other,no,no,male,yes,yes,no,no,no,2,0.4166667,yes,yes,no,no,no,0.0
8.1,161,33,27,3,slack_work,yes,no,male,yes,yes,no,no,no,5,0.4816326,no,yes,no,no,no,0.0
5.4,167,56,47,8,other,no,no,male,yes,yes,yes,no,no,4,0.5026455,yes,yes,no,no,no,0.0
3.9,196,14,25,1,slack_work,no,no,male,yes,yes,yes,yes,yes,4,0.5,yes,yes,yes,yes,yes,1.0
5.4,118,57,28,3,other,yes,no,male,yes,no,yes,yes,yes,2,0.5,yes,yes,yes,yes,yes,1.0
8.4,203,74,46,1,other,no,no,female,yes,yes,yes,no,no,6,0.519685,no,no,no,no,no,0.0
7.5,115,58,35,2,slack_work,no,no,male,yes,no,yes,yes,no,2,0.191358,yes,yes,yes,yes,yes,0.382716
6.8,181,81,31,3,position_abolished,no,yes,female,yes,no,no,no,no,7,0.4889868,yes,no,no,no,no,0.0
6.3,135,13,46,1,slack_work,no,no,male,yes,no,yes,yes,yes,1,0.4229692,yes,no,yes,yes,yes,0.8459384
4.3,183,44,47,1,slack_work,no,no,female,yes,yes,yes,no,no,8,0.4,no,yes,no,no,no,0.0
4.0,250,41,36,1,slack_work,no,no,male,yes,yes,no,no,no,7,0.4981685,yes,no,no,no,no,0.0
6.2,217,74,31,1,slack_work,no,yes,male,yes,yes,yes,yes,yes,9,0.3623482,yes,no,yes,yes,yes,0.7246964
8.6,198,83,30,6,slack_work,no,no,male,yes,no,yes,yes,yes,6,0.5180723,yes,yes,yes,yes,yes,1.0361446
3.5,228,56,52,12,slack_work,yes,no,female,yes,no,no,no,no,8,0.5034965,yes,yes,no,no,no,0.0
6.2,199,33,28,2,other,no,yes,male,yes,no,yes,yes,yes,9,0.4911504,yes,no,yes,yes,yes,0.9823008
7.3,220,71,26,3,slack_work,yes,no,male,yes,yes,no,no,no,10,0.5,no,no,no,no,no,0.0
11.8,205,72,44,2,other,no,no,male,yes,yes,no,no,no,2,0.3410494,yes,yes,no,no,no,0.0
8.0,168,74,36,4,other,no,yes,male,yes,yes,yes,yes,no,2,0.3351852,yes,no,yes,yes,yes,0.6703704
6.2,217,74,52,16,other,no,no,male,yes,yes,yes,no,no,9,0.5225225,yes,no,no,no,no,0.0
7.2,138,54,22,1,other,no,no,male,yes,yes,no,no,no,1,0.5201794,no,no,no,no,no,0.0
4.3,195,51,32,8,position_abolished,no,no,male,yes,yes,yes,yes,yes,5,0.389002,yes,yes,yes,yes,yes,0.778004
12.1,163,91,27,1,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.4538653,yes,yes,yes,yes,yes,0.9077306
5.8,186,61,52,6,slack_work,no,no,male,yes,no,yes,no,no,9,0.3713592,yes,yes,no,no,no,0.0
7.2,260,21,45,15,slack_work,no,yes,male,yes,yes,yes,yes,yes,10,0.5012658,yes,no,yes,yes,yes,1.0025316
8.9,147,31,43,20,slack_work,no,no,male,yes,no,no,no,no,4,0.245,yes,no,no,no,no,0.0
5.9,200,59,35,2,position_abolished,no,no,male,yes,yes,yes,yes,yes,9,0.5,yes,yes,yes,yes,yes,1.0
8.2,197,34,52,27,position_abolished,no,no,male,yes,yes,no,no,no,6,0.3659491,no,yes,no,no,no,0.0
6.2,199,33,38,16,position_abolished,yes,no,female,yes,yes,yes,yes,no,9,0.4893617,no,yes,yes,yes,yes,0.9787234
6.7,197,73,34,1,position_abolished,no,no,female,yes,no,yes,yes,no,10,0.5189874,no,yes,yes,yes,yes,1.0379748
5.4,280,23,21,2,slack_work,no,yes,female,yes,yes,no,no,no,9,0.5202312,yes,yes,no,no,no,0.0
7.0,196,35,31,4,slack_work,no,no,female,yes,yes,no,no,no,5,0.4885496,no,yes,no,no,no,0.0
5.3,175,59,48,5,position_abolished,no,no,male,yes,yes,no,no,no,6,0.5026455,yes,yes,no,no,no,0.0
6.2,217,74,42,3,other,yes,yes,male,yes,yes,yes,no,no,9,0.5173913,no,yes,no,no,no,0.0
6.3,150,59,27,1,slack_work,yes,no,male,yes,yes,no,no,no,3,0.5024155,no,no,no,no,no,0.0
6.2,125,57,45,15,other,no,no,male,yes,no,yes,yes,no,5,0.2639485,yes,yes,yes,yes,yes,0.527897
5.4,239,41,27,4,slack_work,no,no,male,yes,no,yes,yes,yes,6,0.298153,yes,yes,yes,yes,yes,0.596306
9.0,282,14,44,14,position_abolished,no,no,male,yes,yes,yes,yes,no,10,0.3885017,no,yes,yes,yes,yes,0.7770034
5.8,245,56,53,15,slack_work,no,no,female,yes,yes,no,no,no,10,0.5,yes,yes,no,no,no,0.0
5.1,193,82,29,1,position_abolished,no,yes,female,yes,yes,no,no,no,8,0.5,yes,no,no,no,no,0.0
6.2,199,33,40,5,other,no,no,male,yes,yes,yes,yes,no,9,0.4909747,yes,yes,yes,yes,yes,0.9819494
11.2,197,34,52,4,other,no,no,male,yes,yes,no,no,no,3,0.4859438,no,yes,no,no,no,0.0
9.0,161,33,33,13,slack_work,no,yes,male,yes,no,no,no,no,4,0.1951515,yes,yes,no,no,no,0.0
11.5,110,62,27,5,other,no,no,male,yes,no,yes,yes,yes,2,0.4208494,yes,yes,yes,yes,yes,0.8416988
5.5,120,46,46,1,other,no,no,male,yes,no,yes,no,no,4,0.539394,yes,yes,no,no,no,0.0
2.6,239,95,60,14,other,no,no,male,yes,no,no,no,no,8,0.5222222,no,yes,no,no,no,0.0
11.5,205,72,55,3,slack_work,no,no,male,yes,yes,yes,no,no,4,0.52,yes,no,no,no,no,0.0
5.4,139,11,38,3,slack_work,no,no,male,yes,yes,yes,yes,no,4,0.59,yes,no,yes,yes,yes,1.18
7.0,189,74,33,1,other,no,no,female,yes,yes,yes,yes,yes,4,0.5208333,no,no,yes,yes,yes,1.0416666
8.0,168,74,46,4,slack_work,no,no,male,yes,no,yes,yes,no,2,0.519802,yes,yes,yes,yes,yes,1.039604
7.2,166,93,20,1,slack_work,no,no,male,yes,yes,no,yes,yes,4,0.3933333,no,no,yes,yes,yes,0.7866666
8.2,197,34,54,22,other,no,no,female,yes,yes,yes,no,no,6,0.3793103,no,no,no,no,no,0.0
10.3,190,23,38,9,slack_work,no,no,male,yes,yes,yes,yes,no,1,0.5197133,yes,yes,yes,yes,yes,1.0394266
5.6,200,59,31,6,position_abolished,no,no,male,yes,yes,yes,yes,yes,8,0.4009217,yes,no,yes,yes,yes,0.8018434
8.9,189,74,44,15,position_abolished,no,no,male,yes,no,yes,no,no,5,0.2527174,yes,no,no,no,no,0.0
7.2,166,93,54,2,slack_work,no,no,male,yes,yes,yes,yes,no,4,0.332,yes,yes,yes,yes,yes,0.664
5.7,175,59,55,30,other,no,no,male,yes,yes,yes,yes,no,5,0.5,no,yes,yes,yes,yes,1.0
9.7,166,93,27,3,position_abolished,no,no,female,yes,yes,no,no,no,2,0.3919598,no,yes,no,no,no,0.0
7.2,196,35,39,5,slack_work,no,no,male,yes,no,yes,yes,no,4,0.5,yes,no,yes,yes,yes,1.0
9.0,161,33,20,1,slack_work,no,no,male,yes,yes,no,no,no,4,0.48,no,yes,no,no,no,0.0
5.4,280,23,51,14,position_abolished,no,no,female,yes,yes,no,no,no,9,0.5182927,no,yes,no,no,no,0.0
7.6,166,87,31,3,slack_work,no,no,male,yes,no,yes,yes,no,1,0.2073991,yes,no,yes,yes,yes,0.4147982
5.4,167,56,39,5,position_abolished,no,no,male,yes,no,yes,yes,yes,4,0.5,yes,yes,yes,yes,yes,1.0
6.4,120,43,26,2,slack_work,no,no,male,yes,yes,no,no,no,4,0.4285714,no,yes,no,no,no,0.0
4.4,152,11,26,1,position_abolished,no,no,male,yes,yes,yes,yes,no,6,0.5864662,no,no,yes,yes,yes,1.1729324
4.5,266,23,39,2,slack_work,no,no,male,yes,yes,yes,yes,no,8,0.4450867,yes,yes,yes,yes,yes,0.8901734
5.4,280,23,30,8,slack_work,no,no,male,yes,yes,no,no,no,9,0.4154676,yes,yes,no,no,no,0.0
7.3,225,59,52,2,position_abolished,no,yes,male,yes,yes,yes,no,no,10,0.3218806,yes,yes,no,no,no,0.0
6.8,232,23,31,8,position_abolished,no,yes,male,yes,yes,yes,yes,yes,5,0.5206612,yes,yes,yes,yes,yes,1.0413224
11.5,110,62,22,2,slack_work,no,no,male,yes,no,yes,no,no,2,0.4212963,yes,yes,no,no,no,0.0
7.1,197,73,32,3,position_abolished,no,yes,male,yes,yes,no,no,no,4,0.3862745,yes,no,no,no,no,0.0
6.2,217,74,57,9,position_abolished,no,no,male,yes,yes,no,no,no,9,0.5225225,no,yes,no,no,no,0.0
5.1,225,51,61,9,position_abolished,no,yes,male,yes,no,no,no,no,9,0.2163743,no,no,no,no,no,0.0
2.5,150,12,33,2,position_abolished,no,no,male,yes,yes,no,no,no,6,0.3707572,no,yes,no,no,no,0.0
4.1,236,56,52,5,position_abolished,no,no,female,yes,yes,yes,no,no,9,0.5025907,no,yes,no,no,no,0.0
5.6,190,93,45,2,other,no,yes,male,yes,yes,yes,no,no,9,0.2367223,yes,no,no,no,no,0.0
5.6,197,73,53,3,slack_work,no,no,male,yes,no,yes,no,no,9,0.3785047,yes,yes,no,no,no,0.0
7.2,260,21,44,8,slack_work,no,yes,male,yes,yes,yes,yes,no,10,0.4183674,yes,yes,yes,yes,yes,0.8367348
4.5,184,56,46,24,other,no,no,male,yes,no,yes,yes,no,6,0.2824675,yes,no,yes,yes,yes,0.564935
12.4,90,63,41,1,other,no,no,male,yes,no,yes,yes,no,1,0.2985075,yes,yes,yes,yes,yes,0.597015
10.3,156,94,36,7,other,no,yes,male,yes,no,yes,yes,yes,2,0.223545,yes,no,yes,yes,yes,0.44709
8.6,84,32,51,3,other,no,no,male,yes,yes,no,no,no,3,0.4202898,no,no,no,no,no,0.0
6.0,272,14,29,1,other,no,no,male,yes,yes,no,yes,yes,9,0.5,yes,yes,yes,yes,yes,1.0
3.8,207,14,25,4,other,no,no,male,yes,yes,yes,no,no,5,0.3476027,yes,no,no,no,no,0.0
5.4,118,57,39,6,slack_work,no,no,male,yes,yes,no,no,no,2,0.3618234,yes,yes,no,no,no,0.0
6.9,291,23,36,1,slack_work,no,yes,male,yes,yes,yes,yes,no,10,0.5210084,yes,no,yes,yes,yes,1.0420168
6.7,166,85,21,1,slack_work,no,no,male,yes,no,no,no,no,8,0.2553191,yes,yes,no,no,no,0.0
13.7,90,63,28,2,other,no,yes,male,yes,no,yes,yes,no,2,0.1561997,yes,yes,yes,yes,yes,0.3123994
4.4,222,47,34,3,slack_work,no,yes,male,yes,no,yes,yes,no,10,0.5520362,yes,yes,yes,yes,yes,1.1040724
6.6,170,43,26,1,other,no,no,male,yes,yes,yes,yes,yes,10,0.5858586,yes,no,yes,yes,yes,1.1717172
9.3,140,61,30,11,slack_work,no,no,male,yes,yes,yes,yes,yes,3,0.3111588,yes,yes,yes,yes,yes,0.6223176
7.3,225,59,36,14,other,no,no,male,yes,yes,yes,yes,no,10,0.3755274,no,yes,yes,yes,yes,0.7510548
8.9,189,74,27,2,slack_work,no,no,male,yes,yes,yes,yes,yes,5,0.5186441,yes,yes,yes,yes,yes,1.0372882
7.5,210,93,39,2,other,no,no,male,yes,yes,yes,yes,no,10,0.3924528,yes,yes,yes,yes,yes,0.7849056
6.2,217,74,43,5,other,no,yes,male,yes,yes,yes,yes,no,9,0.301855,yes,yes,yes,yes,yes,0.60371
7.2,159,82,55,9,position_abolished,no,no,male,yes,no,yes,no,no,3,0.3540772,yes,yes,no,no,no,0.0
5.8,214,84,35,4,other,no,no,male,yes,yes,yes,yes,no,8,0.3899371,yes,no,yes,yes,yes,0.7798742
4.9,180,21,34,3,other,no,no,male,yes,yes,yes,no,no,6,0.4485488,yes,no,no,no,no,0.0
5.8,245,56,30,1,slack_work,no,no,male,yes,no,no,no,no,10,0.5,yes,yes,no,no,no,0.0
5.6,194,84,31,10,slack_work,no,no,male,yes,yes,no,no,no,3,0.4855072,no,yes,no,no,no,0.0
12.2,158,31,32,10,slack_work,no,no,male,yes,no,no,no,no,2,0.3860045,yes,yes,no,no,no,0.0
2.8,150,12,35,1,other,no,no,male,yes,yes,yes,no,no,5,0.2876712,yes,no,no,no,no,0.0
5.8,166,93,28,1,other,no,yes,male,yes,yes,no,no,no,6,0.207124,yes,no,no,no,no,0.0
5.4,175,58,29,5,other,yes,no,female,yes,yes,no,yes,yes,9,0.5233645,yes,no,yes,yes,yes,1.046729
4.5,266,23,41,2,slack_work,no,no,female,yes,no,yes,no,no,8,0.5192308,no,yes,no,no,no,0.0
7.2,166,93,23,2,slack_work,yes,no,male,yes,yes,yes,no,no,4,0.39,yes,no,no,no,no,0.0
7.1,263,34,24,6,slack_work,no,no,male,yes,yes,yes,yes,yes,8,0.3252496,yes,yes,yes,yes,yes,0.6504992
5.9,182,74,28,7,other,no,yes,female,yes,yes,yes,no,no,3,0.5212355,no,yes,no,no,no,0.0
6.7,270,16,32,10,slack_work,no,no,male,yes,yes,no,no,no,10,0.5,no,yes,no,no,no,0.0
10.8,175,92,30,5,slack_work,no,no,male,yes,yes,no,no,no,2,0.4375,no,yes,no,no,no,0.0
6.1,206,82,32,2,slack_work,no,no,male,yes,no,yes,yes,yes,10,0.5,yes,yes,yes,yes,yes,1.0
6.0,272,14,30,1,slack_work,no,no,male,yes,yes,no,no,no,9,0.5,no,yes,no,no,no,0.0
6.6,170,43,55,6,position_abolished,no,no,male,yes,yes,yes,no,no,10,0.4837545,yes,no,no,no,no,0.0
7.4,213,84,42,8,other,no,no,male,yes,no,yes,yes,no,5,0.4494624,yes,yes,yes,yes,yes,0.8989248
4.0,255,14,20,1,slack_work,no,no,male,yes,yes,no,no,no,8,0.5,no,yes,no,no,no,0.0
18.0,211,55,38,2,position_abolished,no,no,male,yes,no,yes,no,no,2,0.4393063,yes,yes,no,no,no,0.0
11.8,205,23,34,8,slack_work,no,yes,male,yes,yes,yes,yes,yes,2,0.521605,yes,yes,yes,yes,yes,1.04321
6.7,166,93,23,1,slack_work,yes,no,male,yes,yes,no,no,no,5,0.3952096,no,no,no,no,no,0.0
7.7,125,59,44,12,slack_work,yes,no,male,yes,yes,no,no,no,1,0.5022421,yes,yes,no,no,no,0.0
5.2,160,62,35,3,position_abolished,yes,no,female,yes,no,yes,yes,no,9,0.4044118,no,yes,yes,yes,yes,0.8088236
5.0,175,47,56,9,slack_work,yes,no,female,yes,yes,no,no,no,4,0.3977273,yes,yes,no,no,no,0.0
8.8,150,85,43,5,slack_work,yes,no,male,yes,no,yes,yes,no,4,0.5,yes,yes,yes,yes,yes,1.0
5.7,241,23,48,28,slack_work,no,no,male,yes,yes,yes,yes,no,6,0.5206422,yes,yes,yes,yes,yes,1.0412844
12.1,163,91,43,3,slack_work,no,no,male,yes,yes,no,no,no,1,0.3261649,no,yes,no,no,no,0.0
7.6,166,87,35,5,slack_work,no,no,male,yes,yes,yes,yes,no,1,0.2440633,yes,yes,yes,yes,yes,0.4881266
5.2,146,13,38,3,position_abolished,no,yes,male,yes,no,no,no,no,3,0.3647343,no,yes,no,no,no,0.0
15.0,223,55,42,12,slack_work,no,no,male,yes,no,yes,no,no,3,0.2894737,yes,yes,no,no,no,0.0
5.0,159,54,53,23,other,no,no,male,yes,no,no,no,no,5,0.5186441,no,yes,no,no,no,0.0
6.5,178,95,36,5,slack_work,no,yes,male,yes,no,no,yes,no,2,0.5185185,yes,yes,yes,yes,yes,1.037037
8.5,125,21,45,5,position_abolished,yes,no,female,yes,yes,no,yes,no,1,0.4149254,no,yes,yes,yes,yes,0.8298508
3.8,161,11,46,18,position_abolished,no,no,female,yes,no,no,no,no,7,0.5918368,yes,yes,no,no,no,0.0
7.0,147,31,39,19,position_abolished,yes,no,male,yes,yes,no,no,no,6,0.2693799,yes,yes,no,no,no,0.0
7.1,197,73,35,3,slack_work,no,yes,male,yes,no,yes,yes,yes,4,0.4377778,yes,yes,yes,yes,yes,0.8755556
11.8,205,72,44,1,position_abolished,yes,no,female,yes,yes,no,yes,no,2,0.5185185,yes,no,yes,yes,yes,1.037037
9.7,146,42,45,3,position_abolished,no,no,male,yes,yes,yes,yes,no,1,0.2921147,yes,yes,yes,yes,yes,0.5842294
7.2,170,21,43,15,position_abolished,yes,no,female,yes,yes,no,yes,no,3,0.5,yes,yes,yes,yes,yes,1.0
4.3,141,12,52,17,position_abolished,no,no,male,yes,yes,yes,no,no,3,0.296748,yes,yes,no,no,no,0.0
9.3,140,61,55,9,other,no,no,male,yes,no,yes,no,no,3,0.1866152,yes,no,no,no,no,0.0
5.6,190,93,26,1,seasonal_job_ended,no,no,male,yes,yes,no,yes,yes,9,0.1895504,yes,yes,yes,yes,yes,0.3791008
8.6,145,22,42,4,slack_work,no,no,male,yes,no,yes,yes,no,1,0.4835821,yes,yes,yes,yes,yes,0.9671642
8.6,142,85,29,1,position_abolished,no,yes,male,yes,no,yes,no,no,2,0.5,yes,no,no,no,no,0.0
10.0,156,94,32,3,position_abolished,no,no,male,yes,no,yes,no,no,3,0.1117241,yes,yes,no,no,no,0.0
14.3,182,34,45,1,other,no,no,male,yes,no,yes,yes,no,1,0.5253732,yes,yes,yes,yes,yes,1.0507464
4.1,171,11,27,1,other,no,no,male,yes,yes,yes,no,no,8,0.2840691,yes,yes,no,no,no,0.0
11.6,84,32,27,8,other,yes,no,male,yes,yes,no,no,no,1,0.1203585,yes,yes,no,no,no,0.0
4.0,255,14,26,2,other,no,no,male,yes,yes,no,no,no,8,0.5014409,no,yes,no,no,no,0.0
12.2,158,31,34,1,seasonal_job_ended,no,no,male,yes,no,yes,no,no,2,0.5,yes,no,no,no,no,0.0
8.1,158,42,46,15,slack_work,no,no,female,yes,no,no,no,no,2,0.5660377,yes,yes,no,no,no,0.0
9.1,214,23,58,35,position_abolished,no,no,male,yes,no,yes,no,no,3,0.5212355,yes,yes,no,no,no,0.0
8.1,147,31,31,11,position_abolished,no,no,female,yes,no,yes,yes,no,5,0.4971751,no,yes,yes,yes,yes,0.9943502
9.3,140,61,58,15,position_abolished,no,no,male,yes,no,yes,no,no,5,0.3837535,yes,yes,no,no,no,0.0
5.2,245,21,29,1,seasonal_job_ended,no,no,male,yes,no,yes,yes,yes,9,0.5,yes,yes,yes,yes,yes,1.0
9.2,276,34,28,2,slack_work,no,no,male,yes,yes,no,no,no,10,0.5253165,no,yes,no,no,no,0.0
7.2,209,71,43,1,slack_work,no,no,male,yes,yes,yes,yes,no,8,0.4976959,yes,no,yes,yes,yes,0.9953918
8.6,125,59,23,4,position_abolished,no,no,male,yes,no,yes,no,no,2,0.4029851,yes,yes,no,no,no,0.0
10.2,105,43,40,7,position_abolished,no,no,male,yes,yes,yes,yes,no,1,0.2330677,yes,yes,yes,yes,yes,0.4661354
15.0,223,55,24,1,slack_work,no,no,male,yes,no,no,yes,no,3,0.5217391,no,yes,yes,yes,yes,1.0434782
9.3,140,61,40,12,slack_work,no,no,female,yes,yes,yes,no,no,3,0.3835979,no,yes,no,no,no,0.0
5.0,214,22,24,3,other,no,no,male,yes,yes,no,no,no,5,0.5343512,yes,no,no,no,no,0.0
7.9,151,61,41,1,seasonal_job_ended,no,no,male,yes,yes,no,no,no,7,0.3349633,yes,yes,no,no,no,0.0
4.5,266,23,30,1,seasonal_job_ended,yes,no,male,yes,yes,no,yes,no,8,0.515873,yes,no,yes,yes,yes,1.031746
7.6,115,11,51,2,slack_work,no,yes,female,yes,no,yes,no,no,1,0.5739911,no,yes,no,no,no,0.0
11.2,197,34,34,1,slack_work,no,no,male,yes,no,yes,yes,no,3,0.4377683,yes,yes,yes,yes,yes,0.8755366
7.0,185,73,58,29,position_abolished,yes,no,male,yes,yes,yes,no,no,3,0.3091787,yes,yes,no,no,no,0.0
2.8,150,12,27,1,position_abolished,no,yes,male,yes,yes,no,no,no,5,0.1528067,yes,yes,no,no,no,0.0
5.1,180,21,31,6,seasonal_job_ended,no,no,male,yes,yes,yes,no,no,8,0.2504013,yes,yes,no,no,no,0.0
9.5,140,61,41,10,slack_work,no,yes,male,yes,no,yes,yes,no,4,0.2545455,yes,yes,yes,yes,yes,0.509091
11.8,205,23,35,2,slack_work,no,no,male,yes,no,no,no,no,2,0.5164835,yes,yes,no,no,no,0.0
6.5,180,21,56,3,other,yes,no,male,yes,yes,no,no,no,4,0.5028571,yes,no,no,no,no,0.0
7.9,151,61,38,15,slack_work,no,no,male,yes,no,yes,yes,no,7,0.2411972,yes,yes,yes,yes,yes,0.4823944
5.3,166,93,38,1,slack_work,no,no,male,yes,yes,yes,yes,yes,7,0.2765568,yes,yes,yes,yes,yes,0.5531136
4.3,129,45,39,2,slack_work,no,no,male,yes,yes,yes,yes,no,3,0.4308682,yes,no,yes,yes,yes,0.8617364
7.5,210,93,22,1,slack_work,no,no,male,yes,yes,yes,yes,yes,10,0.3924051,yes,no,yes,yes,yes,0.7848102
7.0,145,63,38,10,slack_work,no,no,male,yes,yes,yes,yes,no,8,0.3631124,yes,no,yes,yes,yes,0.7262248
14.4,194,55,33,9,slack_work,no,no,male,yes,no,yes,yes,yes,1,0.4843049,yes,yes,yes,yes,yes,0.9686098
8.1,185,91,29,1,seasonal_job_ended,no,no,female,yes,yes,no,no,no,4,0.5227273,no,no,no,no,no,0.0
7.7,125,59,30,3,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.4149254,yes,yes,yes,yes,yes,0.8298508
9.1,145,81,34,3,position_abolished,no,no,male,yes,no,yes,yes,no,1,0.3403361,yes,yes,yes,yes,yes,0.6806722
7.7,147,74,24,1,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.5179283,yes,yes,yes,yes,yes,1.0358566
5.0,279,22,39,4,position_abolished,no,no,male,yes,yes,yes,no,no,9,0.3490137,yes,yes,no,no,no,0.0
6.8,232,23,25,3,slack_work,no,yes,female,yes,yes,no,no,no,5,0.5204082,yes,yes,no,no,no,0.0
13.7,90,63,30,2,slack_work,no,no,male,yes,no,yes,no,no,2,0.5271739,no,yes,no,no,no,0.0
5.6,162,12,40,10,slack_work,no,yes,female,yes,yes,yes,yes,no,9,0.3647417,no,yes,yes,yes,yes,0.7294834
3.5,156,12,58,5,slack_work,no,no,male,yes,no,yes,no,no,8,0.3461539,yes,yes,no,no,no,0.0
10.0,156,94,29,2,slack_work,no,yes,male,yes,yes,no,no,no,3,0.3127413,no,yes,no,no,no,0.0
6.3,150,59,25,3,other,no,no,female,yes,yes,no,no,no,3,0.5024155,no,yes,no,no,no,0.0
4.5,266,23,56,38,other,no,no,male,yes,no,yes,no,no,8,0.5195122,yes,yes,no,no,no,0.0
5.9,186,87,24,1,other,no,yes,male,yes,no,yes,no,no,4,0.5,no,yes,no,no,no,0.0
7.0,145,63,55,1,other,no,no,male,yes,no,yes,no,no,8,0.480916,yes,no,no,no,no,0.0
9.2,276,34,35,2,slack_work,no,no,female,yes,yes,yes,yes,no,10,0.5253165,yes,yes,yes,yes,yes,1.050633
7.0,145,63,25,2,other,no,no,male,yes,no,yes,yes,yes,8,0.5454546,yes,yes,yes,yes,yes,1.0909092
9.4,136,93,29,2,other,no,no,male,yes,yes,no,yes,no,1,0.4195122,no,yes,yes,yes,yes,0.8390244
4.0,250,41,40,2,other,no,no,male,yes,no,no,no,no,7,0.5,no,no,no,no,no,0.0
7.3,225,59,40,4,slack_work,no,no,male,yes,yes,no,no,no,10,0.5,yes,yes,no,no,no,0.0
6.6,190,84,28,3,slack_work,no,no,male,yes,no,yes,yes,yes,2,0.271164,yes,yes,yes,yes,yes,0.542328
4.7,147,57,32,4,slack_work,yes,yes,male,yes,yes,no,no,no,8,0.4923077,no,no,no,no,no,0.0
11.4,168,33,60,1,slack_work,no,no,male,yes,yes,yes,no,no,2,0.253857,yes,yes,no,no,no,0.0
9.9,197,34,22,1,slack_work,no,yes,male,yes,yes,yes,yes,yes,4,0.4866667,yes,yes,yes,yes,yes,0.9733334
6.4,197,87,34,9,other,no,yes,male,yes,no,yes,yes,yes,6,0.3945148,yes,yes,yes,yes,yes,0.7890296
11.7,115,64,38,8,slack_work,no,yes,male,yes,no,yes,yes,no,5,0.143949,yes,yes,yes,yes,yes,0.287898
7.2,166,93,36,8,slack_work,no,no,male,yes,yes,yes,yes,no,4,0.3688889,yes,yes,yes,yes,yes,0.7377778
9.2,154,85,24,2,other,no,no,female,yes,yes,no,no,no,5,0.5,yes,yes,no,no,no,0.0
7.0,145,63,34,5,position_abolished,no,yes,male,yes,yes,yes,yes,no,8,0.2641509,yes,no,yes,yes,yes,0.5283018
6.2,217,74,40,20,other,no,no,male,yes,yes,yes,yes,no,9,0.3107639,yes,yes,yes,yes,yes,0.6215278
10.0,150,94,38,1,slack_work,no,no,male,yes,no,no,no,no,1,0.1499102,no,yes,no,no,no,0.0
4.4,200,35,34,6,position_abolished,no,no,male,yes,no,no,no,no,8,0.5,yes,yes,no,no,no,0.0
9.2,166,87,46,9,slack_work,no,yes,male,yes,no,yes,yes,no,2,0.5,yes,yes,yes,yes,yes,1.0
8.2,197,34,35,12,slack_work,no,yes,male,yes,yes,yes,yes,yes,6,0.410989,yes,yes,yes,yes,yes,0.821978
11.1,120,63,29,4,other,no,no,female,yes,no,yes,no,no,3,0.5395684,no,yes,no,no,no,0.0
12.3,147,31,57,1,slack_work,no,no,male,yes,yes,yes,no,no,1,0.3266932,yes,yes,no,no,no,0.0
7.2,260,21,41,9,slack_work,yes,no,male,yes,yes,yes,yes,yes,10,0.4981132,yes,yes,yes,yes,yes,0.9962264
5.0,200,59,46,1,other,no,no,female,yes,yes,no,no,no,7,0.5,yes,no,no,no,no,0.0
10.4,196,35,37,5,slack_work,yes,no,male,yes,yes,no,no,no,2,0.5,no,yes,no,no,no,0.0
