stateur,statemb,state,age,tenure,joblost,nwhite,school12,sex,bluecol,smsa,married,dkids,dykids,yrdispl,rr,head,ui,portfolio,derivatives,insurance,Sharpe
8.8,204,92,32,1,slack_work,no,no,male,yes,no,no,no,no,4,0.6533333,no,no,no,no,no,0.0
7.5,115,58,36,2,slack_work,yes,no,male,yes,no,no,no,no,2,0.3254593,yes,yes,no,no,no,0.0
5.0,200,59,27,9,other,no,no,male,yes,yes,yes,yes,yes,7,0.5,yes,no,yes,yes,yes,1.0
5.7,184,31,33,13,other,no,no,male,yes,no,yes,no,no,9,0.5019011,no,no,no,no,no,0.0
6.3,150,59,43,4,position_abolished,no,no,male,yes,yes,yes,yes,no,3,0.1871981,yes,yes,yes,yes,yes,0.3743962
8.0,185,82,23,2,slack_work,no,no,male,yes,no,no,no,no,6,0.5026455,no,no,no,no,no,0.0
5.7,184,31,38,12,other,no,yes,male,yes,no,no,no,no,9,0.4589666,yes,yes,no,no,no,0.0
5.8,166,93,37,7,other,no,no,male,yes,yes,yes,yes,yes,6,0.2962264,yes,no,yes,yes,yes,0.5924528
9.7,166,93,21,1,position_abolished,no,no,female,yes,yes,no,no,no,2,0.3981481,no,no,no,no,no,0.0
7.3,196,35,58,5,position_abolished,no,no,female,yes,yes,no,no,no,3,0.5,yes,yes,no,no,no,0.0
9.2,95,86,48,17,slack_work,no,no,male,yes,no,yes,yes,no,1,0.1584454,yes,yes,yes,yes,yes,0.3168908
9.4,136,93,28,1,slack_work,no,no,male,yes,yes,no,no,no,1,0.4179105,yes,no,no,no,no,0.0
14.3,182,34,35,5,slack_work,no,no,male,yes,no,yes,yes,yes,1,0.5253732,yes,yes,yes,yes,yes,1.0507464
11.8,205,23,36,7,position_abolished,no,yes,female,yes,yes,yes,yes,no,2,0.521164,no,yes,yes,yes,yes,1.042328
4.5,266,23,31,9,slack_work,no,no,male,yes,yes,no,no,no,8,0.5065789,yes,yes,no,no,no,0.0
7.2,166,93,22,3,slack_work,no,yes,male,yes,yes,yes,no,no,4,0.3947369,yes,yes,no,no,no,0.0
8.1,171,81,26,1,other,no,no,female,yes,yes,no,no,no,5,0.4444444,no,no,no,no,no,0.0
10.8,188,94,26,1,other,yes,no,male,yes,yes,no,no,no,5,0.4936306,no,yes,no,no,no,0.0
8.0,143,42,37,1,slack_work,no,no,female,yes,no,no,yes,no,4,0.5666667,yes,yes,yes,yes,yes,1.1333334
9.7,146,42,52,2,slack_work,no,no,male,yes,no,yes,no,no,1,0.4179487,yes,yes,no,no,no,0.0
6.6,291,22,46,2,other,yes,no,male,yes,yes,yes,no,no,10,0.5983936,yes,yes,no,no,no,0.0
8.5,269,15,60,6,position_abolished,no,yes,male,yes,yes,yes,yes,no,10,0.598513,yes,yes,yes,yes,yes,1.197026
10.3,190,23,31,9,other,no,no,male,yes,no,yes,yes,yes,1,0.3799283,yes,yes,yes,yes,yes,0.7598566
9.1,214,23,33,10,other,no,no,male,yes,yes,yes,yes,yes,3,0.5201072,yes,yes,yes,yes,yes,1.0402144
5.5,169,31,30,3,slack_work,no,no,male,yes,no,yes,yes,yes,8,0.5,yes,no,yes,yes,yes,1.0
10.4,196,35,58,5,slack_work,no,no,male,yes,no,no,no,no,2,0.5,no,yes,no,no,no,0.0
8.0,224,23,45,9,slack_work,no,no,male,yes,yes,yes,no,no,4,0.4977778,yes,yes,no,no,no,0.0
5.4,125,21,56,5,slack_work,no,yes,male,yes,yes,no,no,no,2,0.1251158,yes,yes,no,no,no,0.0
5.6,197,73,46,1,slack_work,no,yes,male,yes,yes,yes,no,no,9,0.5185185,yes,yes,no,no,no,0.0
11.0,179,35,36,14,slack_work,no,no,male,yes,yes,no,no,no,1,0.4985075,no,yes,no,no,no,0.0
14.7,206,53,42,20,other,yes,no,male,yes,yes,yes,no,no,1,0.5641026,yes,yes,no,no,no,0.0
6.3,156,44,25,1,other,no,no,male,yes,no,no,no,no,1,0.4985075,yes,no,no,no,no,0.0
8.6,145,22,24,1,position_abolished,no,no,male,yes,yes,yes,yes,yes,1,0.6690648,yes,no,yes,yes,yes,1.3381296
5.6,190,93,25,2,slack_work,no,no,male,yes,yes,yes,no,no,9,0.3927126,yes,yes,no,no,no,0.0
9.0,282,14,43,3,slack_work,yes,no,male,yes,yes,no,no,no,10,0.5,yes,yes,no,no,no,0.0
8.4,130,64,28,4,other,no,yes,male,yes,yes,no,no,no,7,0.472,yes,yes,no,no,no,0.0
5.7,160,43,37,3,other,no,no,male,yes,yes,yes,yes,no,9,0.2139384,no,no,yes,yes,yes,0.4278768
5.6,150,54,50,30,other,no,no,male,yes,no,no,no,no,4,0.5,yes,yes,no,no,no,0.0
5.4,280,23,23,1,other,no,no,male,yes,yes,yes,yes,yes,9,0.5216216,yes,yes,yes,yes,yes,1.0432432
8.0,120,62,46,20,slack_work,yes,no,male,yes,yes,yes,no,no,5,0.4,yes,yes,no,no,no,0.0
3.7,234,16,53,9,other,no,no,female,yes,yes,yes,no,no,8,0.4968944,no,no,no,no,no,0.0
6.3,150,59,21,1,other,no,no,female,yes,yes,yes,yes,no,3,0.5024155,no,no,yes,yes,yes,1.004831
6.2,217,74,58,2,slack_work,yes,no,female,yes,yes,yes,no,no,9,0.5212121,no,yes,no,no,no,0.0
6.1,133,11,36,3,slack_work,no,no,female,yes,yes,no,yes,no,3,0.5542169,yes,yes,yes,yes,yes,1.1084338
7.2,209,71,41,2,slack_work,no,no,male,yes,no,no,no,no,8,0.4982332,yes,yes,no,no,no,0.0
6.5,125,58,35,8,other,yes,yes,female,yes,yes,no,no,no,4,0.52,yes,no,no,no,no,0.0
9.1,115,86,50,13,other,no,no,male,yes,no,yes,no,no,2,0.3583815,yes,no,no,no,no,0.0
5.6,190,93,36,4,slack_work,no,no,male,yes,yes,yes,yes,yes,9,0.3918919,yes,yes,yes,yes,yes,0.7837838
7.2,260,21,52,30,other,no,no,male,yes,yes,yes,no,no,10,0.337171,yes,yes,no,no,no,0.0
6.1,133,11,29,3,slack_work,no,no,female,yes,yes,yes,yes,yes,3,0.4437299,no,yes,yes,yes,yes,0.8874598
7.4,168,33,41,15,other,no,no,male,yes,yes,yes,yes,no,6,0.3051823,yes,yes,yes,yes,yes,0.6103646
9.7,146,42,22,3,slack_work,no,no,male,yes,yes,no,no,no,1,0.5657371,yes,yes,no,no,no,0.0
9.2,276,34,39,10,other,no,no,male,yes,yes,no,no,no,10,0.5238096,no,yes,no,no,no,0.0
8.6,84,32,34,10,other,yes,no,female,yes,yes,yes,yes,no,3,0.2101449,no,yes,yes,yes,yes,0.4202898
5.0,214,22,34,1,slack_work,no,no,male,yes,yes,yes,yes,yes,5,0.5987261,yes,yes,yes,yes,yes,1.1974522
15.0,223,55,32,10,slack_work,no,no,male,yes,no,yes,yes,no,3,0.4852941,yes,yes,yes,yes,yes,0.9705882
8.9,158,85,22,2,slack_work,yes,no,male,yes,no,no,yes,no,6,0.5026455,no,no,yes,yes,yes,1.005291
7.5,188,11,49,3,other,no,no,female,yes,no,yes,no,no,10,0.5909091,no,yes,no,no,no,0.0
4.3,141,12,23,1,other,no,yes,male,yes,yes,yes,no,no,3,0.296748,yes,yes,no,no,no,0.0
10.3,190,23,47,18,other,no,no,female,yes,yes,no,no,no,1,0.5179856,yes,no,no,no,no,0.0
6.8,150,59,23,2,slack_work,yes,no,male,yes,yes,no,yes,no,4,0.5,no,no,yes,yes,yes,1.0
11.2,197,34,24,2,slack_work,no,no,female,yes,no,no,yes,yes,3,0.4903226,yes,yes,yes,yes,yes,0.9806452
5.8,245,56,27,3,slack_work,no,no,male,yes,yes,yes,yes,yes,10,0.5,yes,no,yes,yes,yes,1.0
12.4,90,63,22,1,slack_work,no,no,male,yes,no,yes,yes,yes,1,0.5449438,yes,yes,yes,yes,yes,1.0898876
9.0,282,14,40,3,slack_work,no,no,male,yes,yes,no,yes,no,10,0.5,yes,no,yes,yes,yes,1.0
3.6,134,46,56,24,position_abolished,no,no,male,yes,no,yes,no,no,7,0.2982885,yes,yes,no,no,no,0.0
5.8,155,58,34,9,other,no,no,male,yes,no,yes,yes,no,7,0.5176471,yes,no,yes,yes,yes,1.0352942
6.7,270,16,45,19,position_abolished,no,no,male,yes,yes,yes,no,no,10,0.3370253,yes,yes,no,no,no,0.0
8.9,115,58,29,4,slack_work,no,no,male,yes,no,yes,yes,yes,1,0.2869955,yes,no,yes,yes,yes,0.573991
7.0,185,73,23,1,slack_work,no,no,female,yes,no,yes,no,no,3,0.5192308,no,yes,no,no,no,0.0
6.3,194,44,27,5,other,no,no,male,yes,yes,no,no,no,5,0.5,yes,yes,no,no,no,0.0
6.2,199,33,36,4,position_abolished,yes,no,male,yes,yes,no,no,no,9,0.3111954,no,yes,no,no,no,0.0
3.9,196,14,23,6,other,no,no,male,yes,yes,yes,yes,yes,4,0.5,yes,yes,yes,yes,yes,1.0
11.8,205,72,35,3,other,no,no,male,yes,no,yes,yes,no,2,0.3790738,yes,yes,yes,yes,yes,0.7581476
3.9,196,14,28,2,slack_work,no,no,male,yes,yes,yes,yes,yes,4,0.5,yes,yes,yes,yes,yes,1.0
6.0,125,58,24,1,slack_work,yes,no,female,yes,yes,no,yes,yes,3,0.5188679,yes,yes,yes,yes,yes,1.0377358
7.7,125,59,37,1,slack_work,no,yes,male,yes,no,yes,yes,no,1,0.5020408,yes,yes,yes,yes,yes,1.0040816
3.2,220,14,58,18,other,no,no,male,yes,yes,no,no,no,6,0.4986807,yes,yes,no,no,no,0.0
7.7,147,74,30,5,slack_work,yes,no,female,yes,yes,no,yes,no,1,0.245142,yes,yes,yes,yes,yes,0.490284
6.5,180,21,51,5,slack_work,no,no,male,yes,no,yes,no,no,4,0.36,yes,yes,no,no,no,0.0
3.7,169,13,33,1,seasonal_job_ended,no,no,male,yes,no,yes,yes,yes,8,0.5774059,no,yes,yes,yes,yes,1.1548118
4.5,184,56,26,4,slack_work,yes,no,male,yes,no,no,yes,no,6,0.4978903,no,no,yes,yes,yes,0.9957806
5.3,166,93,42,4,position_abolished,no,yes,male,yes,yes,no,no,no,7,0.3318681,yes,yes,no,no,no,0.0
8.7,189,71,21,1,other,no,yes,male,yes,no,no,yes,no,5,0.5019608,no,yes,yes,yes,yes,1.0039216
5.3,164,15,30,6,other,no,yes,male,yes,yes,yes,yes,yes,3,0.5466238,yes,yes,yes,yes,yes,1.0932476
3.9,196,14,37,2,other,no,no,male,yes,yes,yes,yes,no,4,0.5,yes,no,yes,yes,yes,1.0
5.3,175,59,48,6,other,no,no,male,yes,yes,yes,no,no,6,0.5,yes,yes,no,no,no,0.0
9.7,166,93,34,2,slack_work,no,no,male,yes,yes,no,no,no,2,0.3935185,no,yes,no,no,no,0.0
7.6,229,34,25,4,slack_work,no,no,male,yes,yes,yes,yes,yes,7,0.4571429,yes,yes,yes,yes,yes,0.9142858
6.0,198,41,31,5,slack_work,yes,yes,female,yes,yes,no,no,no,4,0.396,no,no,no,no,no,0.0
10.8,188,94,23,3,slack_work,no,yes,female,yes,yes,no,no,no,6,0.4929577,yes,no,no,no,no,0.0
5.4,167,56,28,9,other,yes,yes,female,yes,no,yes,yes,no,4,0.4550409,no,yes,yes,yes,yes,0.9100818
5.1,166,93,36,2,other,no,no,male,yes,yes,yes,yes,yes,8,0.3926702,yes,yes,yes,yes,yes,0.7853404
9.0,124,11,24,4,other,no,no,male,yes,no,no,no,no,2,0.4962963,yes,yes,no,no,no,0.0
5.4,167,56,22,5,slack_work,no,no,female,yes,no,no,no,no,4,0.2830508,no,yes,no,no,no,0.0
8.0,185,82,23,3,slack_work,no,no,female,yes,no,yes,no,no,6,0.5,no,yes,no,no,no,0.0
8.5,125,21,28,1,other,no,no,male,yes,yes,no,yes,no,1,0.498008,no,yes,yes,yes,yes,0.996016
12.1,163,91,35,5,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.2720478,yes,yes,yes,yes,yes,0.5440956
6.7,90,32,24,2,other,no,no,male,yes,yes,yes,yes,yes,5,0.2802548,yes,yes,yes,yes,yes,0.5605096
5.2,245,21,26,2,other,no,yes,male,yes,no,yes,yes,yes,9,0.504,no,no,yes,yes,yes,1.008
12.2,158,31,55,33,other,yes,no,male,yes,yes,no,no,no,2,0.4977974,yes,yes,no,no,no,0.0
3.9,140,45,26,5,other,no,no,female,yes,no,yes,yes,yes,7,0.5,no,yes,yes,yes,yes,1.0
5.1,172,44,32,5,other,no,yes,male,yes,no,no,yes,yes,3,0.4980695,no,yes,yes,yes,yes,0.996139
5.6,194,84,38,2,other,no,no,male,yes,yes,no,no,no,3,0.5963855,yes,no,no,no,no,0.0
7.5,145,64,25,1,other,yes,no,female,yes,no,yes,no,no,9,0.5,no,yes,no,no,no,0.0
11.8,205,72,48,25,other,no,no,male,yes,yes,yes,no,no,2,0.5115741,yes,yes,no,no,no,0.0
8.1,150,51,51,3,slack_work,yes,no,male,yes,no,yes,no,no,2,0.4615385,yes,yes,no,no,no,0.0
2.5,150,12,43,10,slack_work,no,no,male,yes,no,yes,no,no,6,0.4686469,yes,yes,no,no,no,0.0
5.4,167,56,37,9,other,yes,no,female,yes,no,yes,yes,no,4,0.5,no,yes,yes,yes,yes,1.0
5.4,167,56,40,6,slack_work,yes,yes,male,yes,yes,yes,yes,no,4,0.4691011,yes,yes,yes,yes,yes,0.9382022
8.6,115,62,55,35,other,no,no,female,yes,no,yes,no,no,3,0.4193548,no,yes,no,no,no,0.0
3.2,220,14,31,4,other,no,no,male,yes,yes,yes,yes,yes,6,0.4986807,yes,no,yes,yes,yes,0.9973614
7.4,168,33,61,40,other,no,no,male,yes,yes,yes,no,no,6,0.2928177,yes,yes,no,no,no,0.0
5.8,245,56,47,18,other,yes,no,female,yes,no,no,no,no,10,0.5021097,yes,yes,no,no,no,0.0
6.7,166,56,36,3,slack_work,yes,no,male,yes,yes,yes,yes,no,3,0.5015106,yes,yes,yes,yes,yes,1.0030212
9.7,166,93,24,4,seasonal_job_ended,no,no,male,yes,yes,no,yes,no,2,0.2402685,no,yes,yes,yes,yes,0.480537
3.2,220,14,54,24,other,no,no,female,yes,yes,no,no,no,6,0.4980545,yes,yes,no,no,no,0.0
5.3,175,59,50,2,position_abolished,no,no,male,yes,yes,yes,no,no,6,0.2922535,yes,yes,no,no,no,0.0
11.9,110,62,56,9,slack_work,no,no,male,yes,no,yes,yes,no,1,0.4193548,yes,yes,yes,yes,yes,0.8387096
6.5,180,21,45,14,other,no,no,female,yes,yes,no,no,no,4,0.5,yes,yes,no,no,no,0.0
2.4,156,12,29,8,other,no,yes,male,yes,yes,yes,no,no,7,0.2946058,yes,no,no,no,no,0.0
5.0,185,58,56,20,slack_work,no,no,female,yes,yes,yes,no,no,10,0.4818482,no,yes,no,no,no,0.0
10.1,169,95,34,1,slack_work,yes,yes,male,yes,no,yes,yes,no,1,0.2810164,yes,yes,yes,yes,yes,0.5620328
3.2,220,14,53,1,slack_work,yes,no,male,yes,yes,yes,yes,no,6,0.3049853,yes,no,yes,yes,yes,0.6099706
6.6,291,22,37,6,other,no,no,male,yes,yes,no,no,no,10,0.3639241,yes,yes,no,no,no,0.0
7.0,189,74,44,17,other,no,no,male,yes,yes,yes,yes,no,4,0.315,yes,no,yes,yes,yes,0.63
5.3,175,56,21,1,slack_work,no,yes,female,yes,no,no,no,no,5,0.5,no,yes,no,no,no,0.0
6.7,166,56,49,4,position_abolished,yes,no,female,yes,no,no,no,no,3,0.5,yes,yes,no,no,no,0.0
5.4,118,57,47,2,other,no,no,female,yes,no,yes,yes,no,2,0.5,no,no,yes,yes,yes,1.0
6.2,170,22,33,1,other,no,no,female,yes,yes,yes,yes,no,3,0.6645963,no,no,yes,yes,yes,1.3291926
9.7,166,93,60,1,position_abolished,no,no,female,yes,yes,yes,no,no,2,0.5925926,no,no,no,no,no,0.0
3.9,176,54,30,5,other,no,no,male,yes,yes,no,yes,no,8,0.5192308,yes,no,yes,yes,yes,1.0384616
8.0,224,23,53,30,other,no,no,male,yes,yes,yes,no,no,4,0.52,yes,yes,no,no,no,0.0
5.3,166,93,41,2,other,no,no,female,yes,yes,no,no,no,7,0.3944954,no,yes,no,no,no,0.0
3.7,169,13,50,3,slack_work,no,no,male,yes,no,yes,no,no,8,0.3769231,yes,no,no,no,no,0.0
4.6,176,73,43,4,slack_work,no,yes,male,yes,no,yes,yes,yes,1,0.2509603,yes,yes,yes,yes,yes,0.5019206
7.1,206,33,42,13,other,no,no,male,yes,yes,yes,yes,no,10,0.4822485,yes,yes,yes,yes,yes,0.964497
7.2,209,71,24,4,other,yes,no,male,yes,no,no,no,no,8,0.5,no,yes,no,no,no,0.0
5.1,180,21,54,17,slack_work,no,no,male,yes,no,no,no,no,8,0.5,yes,yes,no,no,no,0.0
5.7,203,22,34,1,slack_work,no,no,male,yes,yes,no,no,no,4,0.6,no,yes,no,no,no,0.0
10.0,129,45,25,2,other,no,no,male,yes,no,yes,no,no,2,0.5,yes,no,no,no,no,0.0
3.9,167,54,34,1,other,no,no,female,yes,no,no,yes,yes,7,0.5201465,yes,no,yes,yes,yes,1.040293
6.7,166,93,32,2,position_abolished,no,yes,female,yes,yes,yes,no,yes,5,0.3940217,no,no,yes,yes,yes,0.7880434
6.0,272,14,47,11,slack_work,no,no,male,yes,yes,yes,no,no,9,0.339909,yes,no,no,no,no,0.0
6.9,291,23,41,1,slack_work,yes,no,female,yes,yes,no,no,no,10,0.5189874,no,no,no,no,no,0.0
7.5,210,93,36,1,slack_work,no,no,female,yes,yes,yes,yes,yes,10,0.3943662,no,no,yes,yes,yes,0.7887324
7.5,177,41,58,2,slack_work,no,no,male,yes,yes,yes,no,no,1,0.5,yes,yes,no,no,no,0.0
6.3,180,21,28,9,slack_work,no,no,male,yes,yes,yes,no,no,5,0.2254777,yes,yes,no,no,no,0.0
5.7,203,22,29,3,slack_work,no,no,male,yes,yes,no,no,no,4,0.5486487,no,yes,no,no,no,0.0
3.9,141,12,55,23,other,no,no,male,yes,no,yes,no,no,4,0.5127273,yes,yes,no,no,no,0.0
5.7,203,22,61,8,other,no,no,female,yes,yes,yes,no,no,4,0.6007067,no,yes,no,no,no,0.0
9.5,150,51,33,7,slack_work,yes,no,male,yes,no,yes,yes,no,1,0.3744394,yes,yes,yes,yes,yes,0.7488788
5.0,159,54,33,11,other,yes,no,female,yes,yes,no,yes,no,5,0.5194175,yes,yes,yes,yes,yes,1.038835
6.2,170,22,29,8,other,no,no,male,yes,yes,no,yes,yes,3,0.6640927,yes,yes,yes,yes,yes,1.3281854
5.7,203,22,27,7,other,no,no,male,yes,yes,no,no,no,4,0.4413044,no,yes,no,no,no,0.0
9.7,146,42,38,5,slack_work,no,yes,male,yes,no,yes,yes,no,1,0.4429348,yes,yes,yes,yes,yes,0.8858696
15.0,223,55,21,2,seasonal_job_ended,no,no,male,yes,no,no,no,no,3,0.516129,yes,yes,no,no,no,0.0
9.7,166,93,20,2,slack_work,no,no,male,yes,yes,no,no,no,2,0.3938224,no,yes,no,no,no,0.0
6.6,190,84,42,7,other,no,no,male,yes,no,yes,yes,no,2,0.3796296,yes,no,yes,yes,yes,0.7592592
4.5,167,42,28,2,slack_work,no,yes,male,yes,yes,yes,no,no,7,0.5677966,yes,yes,no,no,no,0.0
9.2,276,34,41,8,slack_work,no,yes,male,yes,yes,yes,yes,no,10,0.5232068,yes,no,yes,yes,yes,1.0464136
5.9,200,59,38,1,other,no,no,male,yes,yes,yes,yes,no,9,0.4558011,yes,yes,yes,yes,yes,0.9116022
12.4,90,63,39,9,other,yes,no,female,yes,no,no,yes,yes,1,0.2188184,yes,yes,yes,yes,yes,0.4376368
8.5,176,84,31,3,other,no,no,female,yes,no,yes,yes,no,1,0.5988024,no,yes,yes,yes,yes,1.1976048
10.8,105,64,28,1,slack_work,no,no,male,yes,no,yes,yes,yes,3,0.301105,yes,yes,yes,yes,yes,0.60221
5.5,145,58,30,3,other,yes,yes,male,yes,no,no,no,no,6,0.5198238,yes,yes,no,no,no,0.0
4.1,240,15,58,14,slack_work,no,no,male,yes,yes,yes,no,no,8,0.4792627,yes,yes,no,no,no,0.0
11.0,179,35,24,1,position_abolished,no,yes,male,yes,yes,yes,yes,yes,1,0.4985075,yes,yes,yes,yes,yes,0.997015
11.2,197,34,38,8,other,no,no,male,yes,yes,no,yes,no,3,0.4377683,yes,yes,yes,yes,yes,0.8755366
11.2,197,34,38,8,other,no,no,male,yes,yes,yes,yes,no,3,0.488746,yes,yes,yes,yes,yes,0.977492
11.9,110,62,22,2,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.3342391,yes,yes,yes,yes,yes,0.6684782
4.5,266,23,57,27,other,no,no,female,yes,no,yes,no,no,8,0.5172414,no,yes,no,no,no,0.0
6.8,150,59,27,1,slack_work,yes,no,male,yes,yes,no,no,no,4,0.5017065,no,yes,no,no,no,0.0
5.2,165,83,26,5,slack_work,no,no,male,yes,no,no,no,no,1,0.4717949,yes,yes,no,no,no,0.0
6.2,125,57,59,30,other,no,no,female,yes,no,no,no,no,5,0.5,no,yes,no,no,no,0.0
6.1,133,11,30,1,slack_work,no,no,female,yes,no,no,yes,no,3,0.5903614,yes,yes,yes,yes,yes,1.1807228
11.5,205,72,34,1,other,no,yes,male,yes,yes,no,no,no,4,0.3416667,no,no,no,no,no,0.0
15.0,223,55,37,16,other,no,no,male,yes,yes,yes,yes,no,3,0.519337,yes,yes,yes,yes,yes,1.038674
3.7,169,13,42,2,slack_work,no,no,male,yes,yes,yes,yes,no,8,0.5752212,yes,yes,yes,yes,yes,1.1504424
7.7,125,59,38,10,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.2077728,yes,yes,yes,yes,yes,0.4155456
6.3,170,85,30,1,other,no,yes,male,yes,yes,no,no,no,9,0.5,no,no,no,no,no,0.0
6.7,166,56,58,39,other,no,no,female,yes,yes,yes,yes,no,3,0.4804469,no,yes,yes,yes,yes,0.9608938
4.4,120,46,43,4,other,no,no,male,yes,no,yes,yes,yes,3,0.497992,yes,yes,yes,yes,yes,0.995984
5.4,190,47,27,5,slack_work,no,no,male,yes,no,no,no,no,5,0.5436047,yes,yes,no,no,no,0.0
8.8,204,92,26,1,position_abolished,no,no,male,yes,yes,no,no,no,4,0.65,no,no,no,no,no,0.0
11.4,168,33,23,2,slack_work,no,no,male,yes,no,no,no,no,2,0.5019305,no,no,no,no,no,0.0
11.2,197,34,37,18,other,no,yes,male,yes,yes,yes,yes,no,3,0.2318182,yes,yes,yes,yes,yes,0.4636364
11.2,197,34,25,3,other,no,no,female,yes,no,no,yes,yes,3,0.5229358,yes,no,yes,yes,yes,1.0458716
9.9,105,43,24,6,slack_work,no,no,male,yes,yes,yes,no,no,2,0.2461874,no,yes,no,no,no,0.0
5.8,198,54,40,17,slack_work,no,no,male,yes,no,no,no,no,10,0.3949367,no,no,no,no,no,0.0
8.1,147,31,54,4,slack_work,no,no,male,yes,yes,yes,no,no,5,0.0916614,yes,yes,no,no,no,0.0
9.1,214,23,31,2,other,no,no,female,yes,yes,yes,yes,no,3,0.519337,no,yes,yes,yes,yes,1.038674
6.7,197,73,29,7,other,no,no,male,yes,yes,yes,yes,no,10,0.416,yes,no,yes,yes,yes,0.832
5.2,245,21,50,3,position_abolished,no,no,male,yes,no,yes,yes,no,9,0.3775701,no,no,yes,yes,yes,0.7551402
10.0,156,94,25,3,seasonal_job_ended,no,no,male,yes,no,no,no,no,3,0.0782609,yes,yes,no,no,no,0.0
6.6,224,74,47,12,other,no,no,male,yes,yes,yes,yes,no,10,0.2240506,yes,yes,yes,yes,yes,0.4481012
9.7,166,93,49,4,slack_work,yes,no,female,yes,yes,yes,yes,no,2,0.3925,no,yes,yes,yes,yes,0.785
9.1,145,81,40,1,slack_work,no,no,male,yes,no,yes,yes,no,1,0.3632287,yes,yes,yes,yes,yes,0.7264574
4.3,183,44,34,9,seasonal_job_ended,no,no,male,yes,no,yes,yes,yes,8,0.2694915,yes,yes,yes,yes,yes,0.538983
6.3,150,59,54,5,other,no,no,male,yes,yes,yes,no,no,3,0.3743961,yes,yes,no,no,no,0.0
7.5,188,11,38,2,slack_work,no,yes,male,yes,yes,yes,yes,no,10,0.2512648,yes,yes,yes,yes,yes,0.5025296
4.6,176,73,24,2,slack_work,yes,no,male,yes,no,no,no,no,1,0.5179487,no,yes,no,no,no,0.0
11.4,168,33,48,7,other,yes,no,male,yes,yes,yes,yes,no,2,0.4985075,yes,yes,yes,yes,yes,0.997015
6.2,166,61,28,4,slack_work,no,no,male,yes,yes,no,no,no,8,0.615,no,yes,no,no,no,0.0
7.1,263,34,60,14,slack_work,no,no,male,yes,yes,yes,yes,no,8,0.3285303,yes,yes,yes,yes,yes,0.6570606
9.0,161,33,49,7,other,no,no,female,yes,yes,yes,yes,no,4,0.48125,no,no,yes,yes,yes,0.9625
5.6,125,57,31,5,other,no,no,male,yes,yes,yes,yes,no,6,0.4978903,yes,no,yes,yes,yes,0.9957806
7.2,170,21,37,9,position_abolished,no,yes,male,yes,yes,yes,no,no,3,0.4983923,yes,yes,no,no,no,0.0
7.0,145,63,36,1,slack_work,yes,no,female,yes,yes,yes,yes,no,8,0.543956,no,yes,yes,yes,yes,1.087912
2.8,160,13,29,1,slack_work,no,no,male,yes,no,yes,no,no,7,0.4591195,yes,yes,no,no,no,0.0
5.6,200,59,35,6,slack_work,no,no,male,yes,yes,yes,yes,yes,8,0.3339731,yes,yes,yes,yes,yes,0.6679462
6.2,217,74,23,1,slack_work,no,no,male,yes,yes,no,yes,no,9,0.5214286,no,no,yes,yes,yes,1.0428572
12.3,147,31,28,2,slack_work,no,no,female,yes,no,yes,no,no,1,0.5,no,yes,no,no,no,0.0
5.3,228,41,25,5,slack_work,no,no,female,yes,yes,no,no,no,5,0.5,yes,yes,no,no,no,0.0
6.8,150,59,20,1,other,no,no,male,yes,yes,yes,no,no,4,0.5,yes,no,no,no,no,0.0
6.8,176,33,31,4,other,no,no,male,yes,no,no,no,no,7,0.4911504,no,yes,no,no,no,0.0
6.6,291,22,29,11,slack_work,yes,yes,male,yes,yes,no,no,no,10,0.3639241,no,yes,no,no,no,0.0
6.8,150,59,26,3,other,no,no,male,yes,yes,yes,yes,yes,4,0.5,yes,no,yes,yes,yes,1.0
8.0,120,62,38,2,seasonal_job_ended,no,no,male,yes,yes,yes,yes,yes,5,0.4194915,yes,yes,yes,yes,yes,0.838983
4.9,237,91,27,1,other,yes,no,female,yes,yes,no,no,no,9,0.2152318,no,no,no,no,no,0.0
8.9,120,63,57,11,other,no,no,female,yes,yes,yes,no,no,4,0.544,no,no,no,no,no,0.0
7.5,275,34,40,12,other,no,no,male,yes,yes,yes,yes,no,9,0.5242718,yes,no,yes,yes,yes,1.0485436
6.1,206,82,36,5,other,no,yes,male,yes,no,yes,yes,yes,10,0.5,yes,yes,yes,yes,yes,1.0
5.5,238,92,56,25,slack_work,no,no,male,yes,yes,yes,no,no,9,0.4444444,yes,yes,no,no,no,0.0
4.2,167,54,59,36,other,no,no,male,yes,yes,yes,no,no,6,0.3788969,yes,yes,no,no,no,0.0
10.8,225,55,28,1,slack_work,no,no,male,yes,yes,yes,yes,yes,6,0.5170068,yes,yes,yes,yes,yes,1.0340136
8.6,145,22,33,5,other,yes,no,male,yes,yes,yes,yes,yes,1,0.6666667,yes,yes,yes,yes,yes,1.3333334
5.5,165,58,53,12,other,yes,no,female,yes,yes,yes,no,no,8,0.5210084,no,yes,no,no,no,0.0
6.2,170,22,31,6,other,no,no,female,yes,yes,yes,no,no,3,0.6640927,no,yes,no,no,no,0.0
12.6,105,64,22,2,position_abolished,yes,no,male,yes,no,no,no,no,2,0.5,yes,no,no,no,no,0.0
7.5,210,93,22,3,other,no,no,male,yes,yes,no,no,no,10,0.3932584,no,no,no,no,no,0.0
